Transaction Summary for January 1, 2013 to April 27, 2016
Transactions: 581

Date	Order ID	SKU	Transaction type	Payment Type	Payment Detail	Amount	Quantity	Product Title
Mar 3, 2014	103-4702091-1621850	SPR-UNK-500-HWMEGAJUMP	Refund	Amazon fees	Refund Administration Fee	$-0.33		Hot Wheels Mega Jump Track Playset
Mar 3, 2014	103-4702091-1621850	SPR-UNK-500-HWMEGAJUMP	Refund	Product charges		$-10.99	1	Hot Wheels Mega Jump Track Playset
Feb 27, 2014	108-4151972-3423429	TGT-020714EST-999-ELSAMAGICLIPGIFTSET	Refund	Amazon fees	Referral Fee on Item Price	$2.96		Disney Frozen Magiclip Small Doll Elsa Giftset
Feb 27, 2014	108-4151972-3423429	TGT-020714EST-999-ELSAMAGICLIPGIFTSET	Refund	Amazon fees	Refund Administration Fee	$-0.59		Disney Frozen Magiclip Small Doll Elsa Giftset
Feb 27, 2014	108-4151972-3423429	TGT-020714EST-999-ELSAMAGICLIPGIFTSET	Refund	Product charges		$-19.74	1	Disney Frozen Magiclip Small Doll Elsa Giftset
Feb 27, 2014	102-8269499-1565861	00030	Refund	Amazon fees	Referral Fee on Item Price	$1.83		Squeeze Play Football
Feb 27, 2014	102-8269499-1565861	00030	Refund	Amazon fees	Refund Administration Fee	$-0.37		Squeeze Play Football
Feb 27, 2014	102-8269499-1565861	00030	Refund	Product charges		$-12.17	1	Squeeze Play Football
Feb 21, 2014	113-8218608-5597817	OLL-020114-599-POWERRANGERMEMORYGAME	Refund	Amazon fees	Referral Fee on Item Price	$3.00		Pressman Toys Power Rangers Samurai Make A Match Memory Game
Feb 21, 2014	113-8218608-5597817	OLL-020114-599-POWERRANGERMEMORYGAME	Refund	Amazon fees	Refund Administration Fee	$-0.60		Pressman Toys Power Rangers Samurai Make A Match Memory Game
Feb 21, 2014	113-8218608-5597817	OLL-020114-599-POWERRANGERMEMORYGAME	Refund	Product charges		$-19.99	1	Pressman Toys Power Rangers Samurai Make A Match Memory Game
Feb 12, 2014	102-5095854-0477033		Refund	Amazon fees	Shipping Chargeback	$3.99		
Feb 12, 2014	102-5095854-0477033		Refund	Other	Shipping	$-3.99		
Feb 10, 2014	102-9621760-3381818	WALMART-0122514-347-FROZENDIYVALENTINE	Refund	Amazon fees	Referral Fee on Item Price	$1.48		Disney Frozen Create Your Own Valentine Mailbox and 32 Cards Olaf
Feb 10, 2014	102-9621760-3381818	WALMART-0122514-347-FROZENDIYVALENTINE	Refund	Amazon fees	Refund Administration Fee	$-0.30		Disney Frozen Create Your Own Valentine Mailbox and 32 Cards Olaf
Feb 10, 2014	102-9621760-3381818	WALMART-0122514-347-FROZENDIYVALENTINE	Refund	Product charges		$-9.85	1	Disney Frozen Create Your Own Valentine Mailbox and 32 Cards Olaf
Feb 7, 2014	106-4497131-9117802	RITEAID-010914-999-BIGBANGDRUMSET	Refund	Amazon fees	Referral Fee on Item Price	$5.38		Fisher Price Big Bang Drumset
Feb 7, 2014	106-4497131-9117802	RITEAID-010914-999-BIGBANGDRUMSET	Refund	Amazon fees	Refund Administration Fee	$-1.08		Fisher Price Big Bang Drumset
Feb 7, 2014	106-4497131-9117802	RITEAID-010914-999-BIGBANGDRUMSET	Refund	Product charges		$-35.87	1	Fisher Price Big Bang Drumset
Feb 4, 2014	116-5930604-5507432	KM-011614-425-DINOTRAINROCKET	Refund	Amazon fees	Referral Fee on Item Price	$6.73		Dinosaur Train Rocket Train 3-Car Train with Lights and Sounds
Feb 4, 2014	116-5930604-5507432	KM-011614-425-DINOTRAINROCKET	Refund	Amazon fees	Refund Administration Fee	$-1.35		Dinosaur Train Rocket Train 3-Car Train with Lights and Sounds
Feb 4, 2014	116-5930604-5507432	KM-011614-425-DINOTRAINROCKET	Refund	Product charges		$-44.84	1	Dinosaur Train Rocket Train 3-Car Train with Lights and Sounds
Feb 3, 2014	106-7884373-3633863		Refund	Other	Other concession	$-12.50		
Jan 31, 2014	102-5852481-1397806	FBA1CYVRP0.missing1	Refund	Amazon fees	Referral Fee on Item Price	$11.20		Roku 3 Streaming Player with Motion Remote
Jan 31, 2014	102-5852481-1397806	FBA1CYVRP0.missing1	Refund	Amazon fees	Refund Administration Fee	$-2.24		Roku 3 Streaming Player with Motion Remote
Jan 31, 2014	102-5852481-1397806	FBA1CYVRP0.missing1	Refund	Product charges		$-139.98	1	Roku 3 Streaming Player with Motion Remote
Jan 28, 2014	112-4168415-5737823	TRU-010914-318-XIAXIACRAB-RIODETRIO	Refund	Amazon fees	Referral Fee on Item Price	$1.79		XiaXia Pets Hermit Crab Playset Rio de Trio Village
Jan 28, 2014	112-4168415-5737823	TRU-010914-318-XIAXIACRAB-RIODETRIO	Refund	Amazon fees	Refund Administration Fee	$-0.36		XiaXia Pets Hermit Crab Playset Rio de Trio Village
Jan 28, 2014	112-4168415-5737823	TRU-010914-318-XIAXIACRAB-RIODETRIO	Refund	Product charges		$-11.93	1	XiaXia Pets Hermit Crab Playset Rio de Trio Village
Jan 24, 2014	113-4844721-1653011	TGT-122613-2798-MILLENIUMFALCON	Refund	Amazon fees	Referral Fee on Item Price	$9.74		Jedi Force Millenium Falcon with Han Solo and Chewbacca
Jan 24, 2014	113-4844721-1653011	TGT-122613-2798-MILLENIUMFALCON	Refund	Amazon fees	Refund Administration Fee	$-1.95		Jedi Force Millenium Falcon with Han Solo and Chewbacca
Jan 24, 2014	113-4844721-1653011	TGT-122613-2798-MILLENIUMFALCON	Refund	Amazon fees	Shipping Chargeback	$14.90		Jedi Force Millenium Falcon with Han Solo and Chewbacca
Jan 24, 2014	113-4844721-1653011	TGT-122613-2798-MILLENIUMFALCON	Refund	Product charges		$-64.94	1	Jedi Force Millenium Falcon with Han Solo and Chewbacca
Jan 24, 2014	113-4844721-1653011	TGT-122613-2798-MILLENIUMFALCON	Refund	Other	Shipping	$-14.90		Jedi Force Millenium Falcon with Han Solo and Chewbacca
Jan 24, 2014	104-7912311-0303466		Refund	Other	Other concession	$-1.52		
Jan 24, 2014	107-2075809-8058665	tgt-clr-as-bmore-506	Refund	Amazon fees	Referral Fee on Item Price	$3.75		Roxio Creator NXT Software
Jan 24, 2014	107-2075809-8058665	tgt-clr-as-bmore-506	Refund	Amazon fees	Refund Administration Fee	$-0.75		Roxio Creator NXT Software
Jan 24, 2014	107-2075809-8058665	tgt-clr-as-bmore-506	Refund	Amazon fees	Shipping Chargeback	$2.28		Roxio Creator NXT Software
Jan 24, 2014	107-2075809-8058665	tgt-clr-as-bmore-506	Refund	Amazon fees	Variable Closing Fee	$1.35		Roxio Creator NXT Software
Jan 24, 2014	107-2075809-8058665	tgt-clr-as-bmore-506	Refund	Product charges		$-25.00	1	Roxio Creator NXT Software
Jan 24, 2014	107-2075809-8058665	tgt-clr-as-bmore-506	Refund	Other	Shipping	$-2.28		Roxio Creator NXT Software
Jan 23, 2014	113-5717784-1717850	RAD-123013-613-BELKIN2PORTKVMSWITCH	Refund	Amazon fees	Referral Fee on Item Price	$2.23		Belkin Flip 2-Port KVM Switch with Audio Support (USB Connection)
Jan 23, 2014	113-5717784-1717850	RAD-123013-613-BELKIN2PORTKVMSWITCH	Refund	Amazon fees	Refund Administration Fee	$-0.45		Belkin Flip 2-Port KVM Switch with Audio Support (USB Connection)
Jan 23, 2014	113-5717784-1717850	RAD-123013-613-BELKIN2PORTKVMSWITCH	Refund	Product charges		$-27.84	1	Belkin Flip 2-Port KVM Switch with Audio Support (USB Connection)
Jan 21, 2014	111-7044668-0348201		Refund	Other	Other concession	$-111.68		
Jan 16, 2014	113-4732096-2018625	NewEgg-120113-999-OL-HamBeachSlowCooker	Refund	Amazon fees	Referral Fee on Item Price	$3.75		Hamilton Beach 33140V 4-Qt. Slow Cooker
Jan 16, 2014	113-4732096-2018625	NewEgg-120113-999-OL-HamBeachSlowCooker	Refund	Amazon fees	Refund Administration Fee	$-0.75		Hamilton Beach 33140V 4-Qt. Slow Cooker
Jan 16, 2014	113-4732096-2018625	NewEgg-120113-999-OL-HamBeachSlowCooker	Refund	Product charges		$-25.00	1	Hamilton Beach 33140V 4-Qt. Slow Cooker
Jan 15, 2014	103-9316183-9612249	Tgt-120713-3199-Dis-FrozToddlerElsaAnna	Refund	Amazon fees	Referral Fee on Item Price	$9.45		Disney Frozen Deluxe Toddler Elsa and Anna Dolls
Jan 15, 2014	103-9316183-9612249	Tgt-120713-3199-Dis-FrozToddlerElsaAnna	Refund	Amazon fees	Refund Administration Fee	$-1.89		Disney Frozen Deluxe Toddler Elsa and Anna Dolls
Jan 15, 2014	103-9316183-9612249	Tgt-120713-3199-Dis-FrozToddlerElsaAnna	Refund	Product charges		$-62.98	1	Disney Frozen Deluxe Toddler Elsa and Anna Dolls
Jan 15, 2014	116-4087397-1941057	00040	Refund	Amazon fees	Referral Fee on Item Price	$2.29		Maxell 190228 Amplified B/W Python Headphones - White Band
Jan 15, 2014	116-4087397-1941057	00040	Refund	Amazon fees	Refund Administration Fee	$-0.46		Maxell 190228 Amplified B/W Python Headphones - White Band
Jan 15, 2014	116-4087397-1941057	00040	Refund	Product charges		$-15.28	1	Maxell 190228 Amplified B/W Python Headphones - White Band
Jan 10, 2014	113-9191630-1512264	Wg-120413-649-KawaiiKatieCatMeow	Refund	Amazon fees	Referral Fee on Item Price	$3.30		Kawaii Crush Katie Cat Meow Meow Cuddly Pet Collection
Jan 10, 2014	113-9191630-1512264	Wg-120413-649-KawaiiKatieCatMeow	Refund	Amazon fees	Refund Administration Fee	$-0.66		Kawaii Crush Katie Cat Meow Meow Cuddly Pet Collection
Jan 10, 2014	113-9191630-1512264	Wg-120413-649-KawaiiKatieCatMeow	Refund	Product charges		$-21.97	1	Kawaii Crush Katie Cat Meow Meow Cuddly Pet Collection
Jan 10, 2014	113-9191630-1512264	Wg-120413-649-KawaiiKatieCatMeow	Refund	Promo rebates	Shipping	$1.46		Kawaii Crush Katie Cat Meow Meow Cuddly Pet Collection
Jan 10, 2014	113-9191630-1512264	Wg-120413-649-KawaiiKatieCatMeow	Refund	Other	Shipping	$-1.46		Kawaii Crush Katie Cat Meow Meow Cuddly Pet Collection
Jan 9, 2014	114-7938952-1678614	DZ-LMA5-U61W	Refund	Amazon fees	Referral Fee on Item Price	$7.02		Bandai Saban's Power Rangers Megaforce Red Ranger Ultimate Battle Gear with Blaster, Sword, Mask & Cards
Jan 9, 2014	114-7938952-1678614	DZ-LMA5-U61W	Refund	Amazon fees	Refund Administration Fee	$-1.40		Bandai Saban's Power Rangers Megaforce Red Ranger Ultimate Battle Gear with Blaster, Sword, Mask & Cards
Jan 9, 2014	114-7938952-1678614	DZ-LMA5-U61W	Refund	Product charges		$-46.77	1	Bandai Saban's Power Rangers Megaforce Red Ranger Ultimate Battle Gear with Blaster, Sword, Mask & Cards
Jan 9, 2014	114-7938952-1678614	DZ-LMA5-U61W	Refund	Promo rebates	Shipping	$6.24		Bandai Saban's Power Rangers Megaforce Red Ranger Ultimate Battle Gear with Blaster, Sword, Mask & Cards
Jan 9, 2014	114-7938952-1678614	DZ-LMA5-U61W	Refund	Other	Shipping	$-6.24		Bandai Saban's Power Rangers Megaforce Red Ranger Ultimate Battle Gear with Blaster, Sword, Mask & Cards
Jan 9, 2014	108-4087560-3345061	WAL-121013-350-BM-PLAYDOHMARVEL	Refund	Amazon fees	Referral Fee on Item Price	$2.54		Play-Doh Marvel Super Hero Squad Set
Jan 9, 2014	108-4087560-3345061	WAL-121013-350-BM-PLAYDOHMARVEL	Refund	Amazon fees	Refund Administration Fee	$-0.51		Play-Doh Marvel Super Hero Squad Set
Jan 9, 2014	108-4087560-3345061	WAL-121013-350-BM-PLAYDOHMARVEL	Refund	Product charges		$-16.94	1	Play-Doh Marvel Super Hero Squad Set
Jan 9, 2014	113-1410555-8862661	DZ-LMA5-U61W	Refund	Amazon fees	Gift Wrap Chargeback	$5.99		Bandai Saban's Power Rangers Megaforce Red Ranger Ultimate Battle Gear with Blaster, Sword, Mask & Cards
Jan 9, 2014	113-1410555-8862661	DZ-LMA5-U61W	Refund	Amazon fees	Referral Fee on Item Price	$5.25		Bandai Saban's Power Rangers Megaforce Red Ranger Ultimate Battle Gear with Blaster, Sword, Mask & Cards
Jan 9, 2014	113-1410555-8862661	DZ-LMA5-U61W	Refund	Amazon fees	Refund Administration Fee	$-1.05		Bandai Saban's Power Rangers Megaforce Red Ranger Ultimate Battle Gear with Blaster, Sword, Mask & Cards
Jan 9, 2014	113-1410555-8862661	DZ-LMA5-U61W	Refund	Product charges		$-35.03	1	Bandai Saban's Power Rangers Megaforce Red Ranger Ultimate Battle Gear with Blaster, Sword, Mask & Cards
Jan 9, 2014	113-1410555-8862661	DZ-LMA5-U61W	Refund	Promo rebates	Shipping	$8.24		Bandai Saban's Power Rangers Megaforce Red Ranger Ultimate Battle Gear with Blaster, Sword, Mask & Cards
Jan 9, 2014	113-1410555-8862661	DZ-LMA5-U61W	Refund	Other	Gift wrap	$-5.99		Bandai Saban's Power Rangers Megaforce Red Ranger Ultimate Battle Gear with Blaster, Sword, Mask & Cards
Jan 9, 2014	113-1410555-8862661	DZ-LMA5-U61W	Refund	Other	Shipping	$-8.24		Bandai Saban's Power Rangers Megaforce Red Ranger Ultimate Battle Gear with Blaster, Sword, Mask & Cards
Jan 8, 2014	115-7418353-6379448	tru-BOGO41-112813-1050	Refund	Amazon fees	Referral Fee on Item Price	$3.35		Lego Star Wars III: The Clone Wars - Nintendo DS
Jan 8, 2014	115-7418353-6379448	tru-BOGO41-112813-1050	Refund	Amazon fees	Refund Administration Fee	$-0.67		Lego Star Wars III: The Clone Wars - Nintendo DS
Jan 8, 2014	115-7418353-6379448	tru-BOGO41-112813-1050	Refund	Amazon fees	Variable Closing Fee	$1.35		Lego Star Wars III: The Clone Wars - Nintendo DS
Jan 8, 2014	115-7418353-6379448	tru-BOGO41-112813-1050	Refund	Product charges		$-22.35	1	Lego Star Wars III: The Clone Wars - Nintendo DS
Jan 8, 2014	115-1825435-6040218	tgt-clr-as-bmore-506	Refund	Amazon fees	Referral Fee on Item Price	$3.75		Roxio Creator NXT Software
Jan 8, 2014	115-1825435-6040218	tgt-clr-as-bmore-506	Refund	Amazon fees	Refund Administration Fee	$-0.75		Roxio Creator NXT Software
Jan 8, 2014	115-1825435-6040218	tgt-clr-as-bmore-506	Refund	Amazon fees	Variable Closing Fee	$1.35		Roxio Creator NXT Software
Jan 8, 2014	115-1825435-6040218	tgt-clr-as-bmore-506	Refund	Product charges		$-25.00	1	Roxio Creator NXT Software
Jan 6, 2014	108-1192212-4765021	tgt-clr-as-bmore-506	Refund	Amazon fees	Referral Fee on Item Price	$3.75		Roxio Creator NXT Software
Jan 6, 2014	108-1192212-4765021	tgt-clr-as-bmore-506	Refund	Amazon fees	Refund Administration Fee	$-0.75		Roxio Creator NXT Software
Jan 6, 2014	108-1192212-4765021	tgt-clr-as-bmore-506	Refund	Amazon fees	Shipping Chargeback	$4.48		Roxio Creator NXT Software
Jan 6, 2014	108-1192212-4765021	tgt-clr-as-bmore-506	Refund	Amazon fees	Variable Closing Fee	$1.35		Roxio Creator NXT Software
Jan 6, 2014	108-1192212-4765021	tgt-clr-as-bmore-506	Refund	Product charges		$-25.00	1	Roxio Creator NXT Software
Jan 6, 2014	108-1192212-4765021	tgt-clr-as-bmore-506	Refund	Other	Shipping	$-4.48		Roxio Creator NXT Software
Jan 6, 2014	107-5573989-5245818	tru-BOGO41-112813-1050	Refund	Amazon fees	Referral Fee on Item Price	$3.36		Lego Star Wars III: The Clone Wars - Nintendo DS
Jan 6, 2014	107-5573989-5245818	tru-BOGO41-112813-1050	Refund	Amazon fees	Refund Administration Fee	$-0.67		Lego Star Wars III: The Clone Wars - Nintendo DS
Jan 6, 2014	107-5573989-5245818	tru-BOGO41-112813-1050	Refund	Amazon fees	Variable Closing Fee	$1.35		Lego Star Wars III: The Clone Wars - Nintendo DS
Jan 6, 2014	107-5573989-5245818	tru-BOGO41-112813-1050	Refund	Product charges		$-22.37	1	Lego Star Wars III: The Clone Wars - Nintendo DS
Jan 6, 2014	115-1300809-0554649	tgt-clr-as-bmore-506	Refund	Amazon fees	Referral Fee on Item Price	$3.75		Roxio Creator NXT Software
Jan 6, 2014	115-1300809-0554649	tgt-clr-as-bmore-506	Refund	Amazon fees	Refund Administration Fee	$-0.75		Roxio Creator NXT Software
Jan 6, 2014	115-1300809-0554649	tgt-clr-as-bmore-506	Refund	Amazon fees	Variable Closing Fee	$1.35		Roxio Creator NXT Software
Jan 6, 2014	115-1300809-0554649	tgt-clr-as-bmore-506	Refund	Product charges		$-25.00	1	Roxio Creator NXT Software
Jan 3, 2014	104-8597316-5330666	Tgt-120713-1999-DisneyFrozentoddlerElsa	Refund	Amazon fees	Referral Fee on Item Price	$5.25		Disney Frozen Elsa Toddler Doll
Jan 3, 2014	104-8597316-5330666	Tgt-120713-1999-DisneyFrozentoddlerElsa	Refund	Amazon fees	Refund Administration Fee	$-1.05		Disney Frozen Elsa Toddler Doll
Jan 3, 2014	104-8597316-5330666	Tgt-120713-1999-DisneyFrozentoddlerElsa	Refund	Amazon fees	Shipping Chargeback	$3.99		Disney Frozen Elsa Toddler Doll
Jan 3, 2014	104-8597316-5330666	Tgt-120713-1999-DisneyFrozentoddlerElsa	Refund	Product charges		$-34.97	1	Disney Frozen Elsa Toddler Doll
Jan 3, 2014	104-8597316-5330666	Tgt-120713-1999-DisneyFrozentoddlerElsa	Refund	Other	Shipping	$-3.99		Disney Frozen Elsa Toddler Doll
Dec 27, 2013	002-4514172-1170604		Refund	Amazon fees	Shipping Chargeback	$2.65		
Dec 27, 2013	002-4514172-1170604		Refund	Other	Shipping	$-2.65		
Dec 26, 2013	112-3919353-8869050	Tgt-120713-2999-DisPrincessandMeRapunzel	Refund	Amazon fees	Referral Fee on Item Price	$9.90		Disney Princess and Me Jewel Edition - Rapunzel
Dec 26, 2013	112-3919353-8869050	Tgt-120713-2999-DisPrincessandMeRapunzel	Refund	Amazon fees	Refund Administration Fee	$-1.98		Disney Princess and Me Jewel Edition - Rapunzel
Dec 26, 2013	112-3919353-8869050	Tgt-120713-2999-DisPrincessandMeRapunzel	Refund	Product charges		$-65.97	1	Disney Princess and Me Jewel Edition - Rapunzel
Dec 19, 2013	114-2533596-9726668	WG-120313-466-BarbieMkupKit	Refund	Amazon fees	Referral Fee on Item Price	$2.05		Barbie Make-up Kit
Dec 19, 2013	114-2533596-9726668	WG-120313-466-BarbieMkupKit	Refund	Amazon fees	Refund Administration Fee	$-0.41		Barbie Make-up Kit
Dec 19, 2013	114-2533596-9726668	WG-120313-466-BarbieMkupKit	Refund	Product charges		$-13.64	1	Barbie Make-up Kit
Dec 17, 2013	105-4554961-2829807	00040	Refund	Amazon fees	Referral Fee on Item Price	$2.60		Maxell 190228 Amplified B/W Python Headphones - White Band
Dec 17, 2013	105-4554961-2829807	00040	Refund	Amazon fees	Refund Administration Fee	$-0.52		Maxell 190228 Amplified B/W Python Headphones - White Band
Dec 17, 2013	105-4554961-2829807	00040	Refund	Product charges		$-17.35	1	Maxell 190228 Amplified B/W Python Headphones - White Band
Dec 17, 2013	105-4554961-2829807	00040	Refund	Promo rebates	Shipping	$2.67		Maxell 190228 Amplified B/W Python Headphones - White Band
Dec 17, 2013	105-4554961-2829807	00040	Refund	Other	Shipping	$-2.67		Maxell 190228 Amplified B/W Python Headphones - White Band
Dec 17, 2013	109-8224145-9251452	FBA1CYVRP0.missing1	Refund	Amazon fees	Referral Fee on Item Price	$13.44		Roku 3 Streaming Player with Motion Remote
Dec 17, 2013	109-8224145-9251452	FBA1CYVRP0.missing1	Refund	Amazon fees	Refund Administration Fee	$-2.69		Roku 3 Streaming Player with Motion Remote
Dec 17, 2013	109-8224145-9251452	FBA1CYVRP0.missing1	Refund	Product charges		$-167.98	1	Roku 3 Streaming Player with Motion Remote
Dec 15, 2013	002-4807946-3530667	kmt-120113-1360-NP-BM	Refund	Amazon fees	Referral Fee on Item Price	$2.10		Dinosaur Train Rocket Train 3-Car Train with Lights and Sounds
Dec 15, 2013	002-4807946-3530667	kmt-120113-1360-NP-BM	Refund	Amazon fees	Refund Administration Fee	$-0.42		Dinosaur Train Rocket Train 3-Car Train with Lights and Sounds
Dec 15, 2013	002-4807946-3530667	kmt-120113-1360-NP-BM	Refund	Product charges		$-14.00	1	Dinosaur Train Rocket Train 3-Car Train with Lights and Sounds
Dec 14, 2013	105-4301399-7051433	Khl-111613-1679-BM	Refund	Amazon fees	Referral Fee on Item Price	$5.99		Tonka Retro Classic Steel Quarry Dump Truck Vehicle
Dec 14, 2013	105-4301399-7051433	Khl-111613-1679-BM	Refund	Amazon fees	Refund Administration Fee	$-1.20		Tonka Retro Classic Steel Quarry Dump Truck Vehicle
Dec 14, 2013	105-4301399-7051433	Khl-111613-1679-BM	Refund	Product charges		$-39.94	1	Tonka Retro Classic Steel Quarry Dump Truck Vehicle
Dec 14, 2013	105-4301399-7051433	Khl-111613-1679-BM	Refund	Promo rebates	Shipping	$5.62		Tonka Retro Classic Steel Quarry Dump Truck Vehicle
Dec 14, 2013	105-4301399-7051433	Khl-111613-1679-BM	Refund	Other	Shipping	$-5.62		Tonka Retro Classic Steel Quarry Dump Truck Vehicle
Dec 12, 2013	108-2512403-4465046	Stp	Refund	Amazon fees	Referral Fee on Item Price	$2.96		Logitech Wireless Touch Keyboard K400 with Built-In Multi-Touch Touchpad
Dec 12, 2013	108-2512403-4465046	Stp	Refund	Amazon fees	Refund Administration Fee	$-0.59		Logitech Wireless Touch Keyboard K400 with Built-In Multi-Touch Touchpad
Dec 12, 2013	108-2512403-4465046	Stp	Refund	Product charges		$-37.04	1	Logitech Wireless Touch Keyboard K400 with Built-In Multi-Touch Touchpad
Dec 12, 2013	108-2512403-4465046	Stp	Refund	Promo rebates	Shipping	$8.84		Logitech Wireless Touch Keyboard K400 with Built-In Multi-Touch Touchpad
Dec 12, 2013	108-2512403-4465046	Stp	Refund	Other	Shipping	$-8.84		Logitech Wireless Touch Keyboard K400 with Built-In Multi-Touch Touchpad
Dec 12, 2013	108-5848284-0985048	Stp-112413-1599-BM	Refund	Amazon fees	Referral Fee on Item Price	$2.28		Logitech Wireless Mouse M525 - Navy/Grey
Dec 12, 2013	108-5848284-0985048	Stp-112413-1599-BM	Refund	Amazon fees	Refund Administration Fee	$-0.46		Logitech Wireless Mouse M525 - Navy/Grey
Dec 12, 2013	108-5848284-0985048	Stp-112413-1599-BM	Refund	Product charges		$-28.49	1	Logitech Wireless Mouse M525 - Navy/Grey
Dec 12, 2013	108-5848284-0985048	Stp-112413-1599-BM	Refund	Promo rebates	Shipping	$4.42		Logitech Wireless Mouse M525 - Navy/Grey
Dec 12, 2013	108-5848284-0985048	Stp-112413-1599-BM	Refund	Other	Shipping	$-4.42		Logitech Wireless Mouse M525 - Navy/Grey
Dec 9, 2013	111-3159493-1469825	tgt-112913-MR-1125-BM	Refund	Amazon fees	Referral Fee on Item Price	$5.24		Mega Bloks First Builders Deluxe Building Bag
Dec 9, 2013	111-3159493-1469825	tgt-112913-MR-1125-BM	Refund	Amazon fees	Refund Administration Fee	$-1.05		Mega Bloks First Builders Deluxe Building Bag
Dec 9, 2013	111-3159493-1469825	tgt-112913-MR-1125-BM	Refund	Amazon fees	Shipping Chargeback	$8.16		Mega Bloks First Builders Deluxe Building Bag
Dec 9, 2013	111-3159493-1469825	tgt-112913-MR-1125-BM	Refund	Product charges		$-34.94	1	Mega Bloks First Builders Deluxe Building Bag
Dec 9, 2013	111-3159493-1469825	tgt-112913-MR-1125-BM	Refund	Other	Shipping	$-8.16		Mega Bloks First Builders Deluxe Building Bag
Dec 9, 2013	102-1349222-0522653	00030	Refund	Amazon fees	Referral Fee on Item Price	$1.87		Squeeze Play Football
Dec 9, 2013	102-1349222-0522653	00030	Refund	Amazon fees	Refund Administration Fee	$-0.37		Squeeze Play Football
Dec 9, 2013	102-1349222-0522653	00030	Refund	Amazon fees	Shipping Chargeback	$4.76		Squeeze Play Football
Dec 9, 2013	102-1349222-0522653	00030	Refund	Product charges		$-12.45	1	Squeeze Play Football
Dec 9, 2013	102-1349222-0522653	00030	Refund	Other	Shipping	$-4.76		Squeeze Play Football
Dec 8, 2013	106-9213267-2201041		Refund	Amazon fees	Shipping Chargeback	$2.72		
Dec 8, 2013	106-9213267-2201041		Refund	Other	Shipping	$-2.72		
Oct 18, 2013	103-9098011-0293845	000010	Refund	Amazon fees	Referral Fee on Item Price	$3.90		Lenovo Wireless Headset for PC and Mac, W770B (0B65782)
